longitude	latitude	id	name
4,282204167	52,1106262	VR002	Prinses Irenelaan 3964
5,06249351	52,11170012	VR001	Prinses Irenelaan 3965
4,390196188	51,8800304	VR002	Prinses Irenelaan 3966
5,148197557	52,0607418	VR001	Prinses Irenelaan 3967
4,619889819	52,03535469	VR002	Prinses Irenelaan 3968
4,543575591	51,90653365	VR001	Prinses Irenelaan 3969
5,477683125	52,11529665	VR002	Prinses Irenelaan 3970
5,108534365	51,90177223	VR001	Prinses Irenelaan 3971
4,409335954	52,01758963	VR002	Prinses Irenelaan 3972
5,285934491	52,12960829	VR001	Prinses Irenelaan 3973
5,109746046	52,11449871	VR002	Prinses Irenelaan 3974
4,054639261	51,83640826	VR001	Prinses Irenelaan 3975
4,375646688	51,89522882	VR002	Prinses Irenelaan 3976
4,626375027	51,80452686	VR001	Prinses Irenelaan 3977
4,382473329	51,99603136	VR002	Prinses Irenelaan 3978
5,092661848	52,07093834	VR001	Prinses Irenelaan 3979
4,618524851	51,80774595	VR002	Prinses Irenelaan 3980
4,464621241	51,91163353	VR001	Prinses Irenelaan 3981
4,60872244	52,33426446	VR002	Prinses Irenelaan 3982
4,890261409	52,08170607	VR001	Prinses Irenelaan 3983
5,212477767	52,00174741	VR002	Prinses Irenelaan 3984
5,053694298	52,12444663	VR001	Prinses Irenelaan 3985
4,224058044	51,86542811	VR002	Prinses Irenelaan 3986
5,358911413	52,22918599	VR001	Prinses Irenelaan 3987
5,147455148	52,07260131	VR002	Prinses Irenelaan 3988
5,101895532	52,05888229	VR001	Prinses Irenelaan 3989
4,477033686	52,05493062	VR002	Prinses Irenelaan 3990
4,726845178	51,82817429	VR001	Prinses Irenelaan 3991
4,480017031	51,924039	VR002	Prinses Irenelaan 3992
5,076692363	52,07224967	VR001	Prinses Irenelaan 3993
4,653101435	51,85410573	VR002	Prinses Irenelaan 3994
4,53119272	51,73199531	VR001	Prinses Irenelaan 3995
4,707671888	51,81401083	VR002	Prinses Irenelaan 3996
4,98649131	51,90691895	VR001	Prinses Irenelaan 3997
4,987582366	51,92958675	VR002	Prinses Irenelaan 3998
4,607399844	51,92928702	VR001	Prinses Irenelaan 3999
4,288244029	51,88311925	VR002	Prinses Irenelaan 4000
5,394016021	52,247878	VR001	Prinses Irenelaan 4001
5,116703743	52,09313223	VR002	Prinses Irenelaan 4002
4,513274708	52,02806486	VR001	Prinses Irenelaan 4003
4,672196368	51,84806226	VR002	Prinses Irenelaan 4004
5,414824022	52,17745592	VR001	Prinses Irenelaan 4005
4,170417909	51,92811732	VR002	Prinses Irenelaan 4006
4,964403601	52,08568875	VR001	Prinses Irenelaan 4007
5,561356315	52,01290937	VR002	Prinses Irenelaan 4008
4,794378438	51,92998943	VR001	Prinses Irenelaan 4009
5,422113302	52,14151855	VR002	Prinses Irenelaan 4010
4,467818705	51,90255276	VR001	Prinses Irenelaan 4011
5,143218774	52,07821996	VR002	Prinses Irenelaan 4012
4,330791117	52,08171367	VR001	Prinses Irenelaan 4013
4,789761586	51,92134108	VR002	Prinses Irenelaan 4014
4,492910181	51,908005	VR001	Prinses Irenelaan 4015
4,513566727	51,85531843	VR002	Prinses Irenelaan 4016
5,111451252	52,08904194	VR001	Prinses Irenelaan 4017
4,333726514	52,07377252	VR002	Prinses Irenelaan 4018
4,324938898	51,91082456	VR001	Prinses Irenelaan 4019
5,11405093	52,05129092	VR002	Prinses Irenelaan 4020
4,6131164	51,81035921	VR001	Prinses Irenelaan 4021
5,11788754	52,10660477	VR002	Prinses Irenelaan 4022
4,188393749	51,9222898	VR001	Prinses Irenelaan 4023
4,266929629	52,10268177	VR002	Prinses Irenelaan 4024
4,397968736	52,01421464	VR001	Prinses Irenelaan 4025
4,013986767	51,97282869	VR002	Prinses Irenelaan 4026
4,556702412	51,75147151	VR001	Prinses Irenelaan 4027
5,10318355	52,08512764	VR002	Prinses Irenelaan 4028
4,634511454	51,94103688	VR001	Prinses Irenelaan 4029
4,334119869	52,07947084	VR002	Prinses Irenelaan 4030
4,995210056	52,17604322	VR001	Prinses Irenelaan 4031
4,543772136	52,04613725	VR002	Prinses Irenelaan 4032
5,097969833	51,99837242	VR001	Prinses Irenelaan 4033
5,053688144	52,07228353	VR002	Prinses Irenelaan 4034
5,544935647	52,01251686	VR001	Prinses Irenelaan 4035
5,166243867	52,08733597	VR002	Prinses Irenelaan 4036
4,848312631	51,82544455	VR001	Prinses Irenelaan 4037
4,469431018	52,01831602	VR002	Prinses Irenelaan 4038
5,212601915	52,00171014	VR001	Prinses Irenelaan 4039
4,692208386	52,02108002	VR002	Prinses Irenelaan 4040
4,285575325	52,09270743	VR001	Prinses Irenelaan 4041
5,403415173	52,19900679	VR002	Prinses Irenelaan 4042
4,609568951	51,80651651	VR001	Prinses Irenelaan 4043
4,222504114	51,75299474	VR002	Prinses Irenelaan 4044
5,020780244	51,8232476	VR001	Prinses Irenelaan 4045
4,956180744	51,83268735	VR002	Prinses Irenelaan 4046
5,126476643	52,1178435	VR001	Prinses Irenelaan 4047
5,078133992	52,05963721	VR002	Prinses Irenelaan 4048
4,367207424	52,06839475	VR001	Prinses Irenelaan 4049
5,302863693	52,04066531	VR002	Prinses Irenelaan 4050
5,037039671	52,13162597	VR001	Prinses Irenelaan 4051
4,649862626	52,02571777	VR002	Prinses Irenelaan 4052
4,348665947	52,04996544	VR001	Prinses Irenelaan 4053
5,062893129	52,10597805	VR002	Prinses Irenelaan 4054
4,34094568	51,93219828	VR001	Prinses Irenelaan 4055
4,33608329	52,08014088	VR002	Prinses Irenelaan 4056
4,480900443	51,91082348	VR001	Prinses Irenelaan 4057
5,046036005	52,12379405	VR002	Prinses Irenelaan 4058
4,524775179	51,99039147	VR001	Prinses Irenelaan 4059
5,078574832	52,10241644	VR002	Prinses Irenelaan 4060
4,306055594	51,90314544	VR001	Prinses Irenelaan 4061
4,059671566	51,75639189	VR002	Prinses Irenelaan 4062
4,963849068	51,83200771	VR001	Prinses Irenelaan 4063
4,014492008	51,9415482	VR002	Prinses Irenelaan 4064
4,340646769	51,9007132	VR001	Prinses Irenelaan 4065
4,522614311	52,05401925	VR002	Prinses Irenelaan 4066
4,573535011	51,89986243	VR001	Prinses Irenelaan 4067
5,058106579	52,01422945	VR002	Prinses Irenelaan 4068
4,527990413	51,91615363	VR001	Prinses Irenelaan 4069
4,300869513	52,07364749	VR002	Prinses Irenelaan 4070
5,103824487	52,05701139	VR001	Prinses Irenelaan 4071
4,13680208	51,83538654	VR002	Prinses Irenelaan 4072
4,440506143	51,82372869	VR001	Prinses Irenelaan 4073
5,561905298	52,03972905	VR002	Prinses Irenelaan 4074
5,070269202	52,11195973	VR001	Prinses Irenelaan 4075
4,674790825	51,77482099	VR002	Prinses Irenelaan 4076
4,490548748	52,01348472	VR001	Prinses Irenelaan 4077
4,43858397	51,82553831	VR002	Prinses Irenelaan 4078
4,651128683	51,80709898	VR001	Prinses Irenelaan 4079
5,177688622	52,08696089	VR002	Prinses Irenelaan 4080
4,291076517	51,67228482	VR001	Prinses Irenelaan 4081
4,412170425	51,89180281	VR002	Prinses Irenelaan 4082
5,182443707	52,08537862	VR001	Prinses Irenelaan 4083
4,765946496	52,07992184	VR002	Prinses Irenelaan 4084
4,405307652	51,85285426	VR001	Prinses Irenelaan 4085
5,051616202	52,07941744	VR002	Prinses Irenelaan 4086
5,175414996	52,08543495	VR001	Prinses Irenelaan 4087
5,085993562	52,00549448	VR002	Prinses Irenelaan 4088
5,043847046	52,12027279	VR001	Prinses Irenelaan 4089
4,022971304	51,95413865	VR002	Prinses Irenelaan 4090
4,633623762	51,8168473	VR001	Prinses Irenelaan 4091
4,399317796	51,87627638	VR002	Prinses Irenelaan 4092
4,909692787	52,07728556	VR001	Prinses Irenelaan 4093
4,886109396	51,83453576	VR002	Prinses Irenelaan 4094
4,984945759	51,91213837	VR001	Prinses Irenelaan 4095
4,525588528	52,0446377	VR002	Prinses Irenelaan 4096
4,874799318	52,01720104	VR001	Prinses Irenelaan 4097
4,777108061	51,8285865	VR002	Prinses Irenelaan 4098
4,187090234	51,92270938	VR001	Prinses Irenelaan 4099
4,98482622	51,83980287	VR002	Prinses Irenelaan 4100
4,594760212	51,93116539	VR001	Prinses Irenelaan 4101
5,112198982	52,09455493	VR002	Prinses Irenelaan 4102
5,203836719	52,06192481	VR001	Prinses Irenelaan 4103
4,553856425	51,74982191	VR002	Prinses Irenelaan 4104
4,594045255	51,808651	VR001	Prinses Irenelaan 4105
4,308005663	51,90033478	VR002	Prinses Irenelaan 4106
4,79198378	51,93004408	VR001	Prinses Irenelaan 4107
5,114830322	52,08724179	VR002	Prinses Irenelaan 4108
5,390726375	52,19956552	VR001	Prinses Irenelaan 4109
5,096152873	52,06729777	VR002	Prinses Irenelaan 4110
4,155548013	51,94762054	VR001	Prinses Irenelaan 4111
4,523054871	52,03232077	VR002	Prinses Irenelaan 4112
5,116416157	52,01694551	VR001	Prinses Irenelaan 4113
4,178561064	51,76178441	VR002	Prinses Irenelaan 4114
5,019678623	51,84036863	VR001	Prinses Irenelaan 4115
4,622380685	51,78415722	VR002	Prinses Irenelaan 4116
4,305376127	52,01646962	VR001	Prinses Irenelaan 4117
4,303925656	52,0983533	VR002	Prinses Irenelaan 4118
4,263760332	52,09989957	VR001	Prinses Irenelaan 4119
4,292708719	51,85556621	VR002	Prinses Irenelaan 4120
4,262190747	52,09625295	VR001	Prinses Irenelaan 4121
5,447884212	52,08749854	VR002	Prinses Irenelaan 4122
5,401037078	52,19688649	VR001	Prinses Irenelaan 4123
4,888561052	52,07580971	VR002	Prinses Irenelaan 4124
4,641501504	51,80815119	VR001	Prinses Irenelaan 4125
4,94022586	52,04021185	VR002	Prinses Irenelaan 4126
5,109571261	52,06072832	VR001	Prinses Irenelaan 4127
4,405804909	51,89345792	VR002	Prinses Irenelaan 4128
4,234928482	51,90007263	VR001	Prinses Irenelaan 4129
4,440323707	51,87183258	VR002	Prinses Irenelaan 4130
3,971201432	51,97076319	VR001	Prinses Irenelaan 4131
5,114790708	52,08373843	VR002	Prinses Irenelaan 4132
5,109404046	52,06818606	VR001	Prinses Irenelaan 4133
5,532190328	51,97381213	VR002	Prinses Irenelaan 4134
4,619849622	52,02237774	VR001	Prinses Irenelaan 4135
4,969400941	51,98681756	VR002	Prinses Irenelaan 4136
4,619057578	52,03097995	VR001	Prinses Irenelaan 4137
5,052858665	52,07599117	VR002	Prinses Irenelaan 4138
4,682790171	52,01760805	VR001	Prinses Irenelaan 4139
4,32221327	51,87895918	VR002	Prinses Irenelaan 4140
4,456417145	51,88600189	VR001	Prinses Irenelaan 4141
4,384053324	51,92426542	VR002	Prinses Irenelaan 4142
5,132294759	52,08658294	VR001	Prinses Irenelaan 4143
4,455303178	51,88836755	VR002	Prinses Irenelaan 4144
4,392655544	51,98355169	VR001	Prinses Irenelaan 4145
4,324217597	51,87344312	VR002	Prinses Irenelaan 4146
4,745798808	52,08908754	VR001	Prinses Irenelaan 4147
4,853664033	52,08513508	VR002	Prinses Irenelaan 4148
4,497244357	51,93322419	VR001	Prinses Irenelaan 4149
4,36888674	51,99918098	VR002	Prinses Irenelaan 4150
5,264467675	52,1789591	VR001	Prinses Irenelaan 4151
4,229073597	51,69488608	VR002	Prinses Irenelaan 4152
4,457125299	51,91465404	VR001	Prinses Irenelaan 4153
4,359073424	51,99639073	VR002	Prinses Irenelaan 4154
5,112862098	51,89574312	VR001	Prinses Irenelaan 4155
4,563388908	51,87589839	VR002	Prinses Irenelaan 4156
4,3093657	52,04276164	VR001	Prinses Irenelaan 4157
4,415700376	51,9255233	VR002	Prinses Irenelaan 4158
4,616785378	51,96819484	VR001	Prinses Irenelaan 4159
4,463570536	51,96615799	VR002	Prinses Irenelaan 4160
4,308306222	52,11756203	VR001	Prinses Irenelaan 4161
4,529249791	52,02068947	VR002	Prinses Irenelaan 4162
4,144039523	51,90307302	VR001	Prinses Irenelaan 4163
4,642788202	51,89468683	VR002	Prinses Irenelaan 4164
4,544258753	51,9083316	VR001	Prinses Irenelaan 4165
5,136944238	52,08323231	VR002	Prinses Irenelaan 4166
4,35218955	52,06848141	VR001	Prinses Irenelaan 4167
4,317183155	52,10049682	VR002	Prinses Irenelaan 4168
4,291526797	52,10725463	VR001	Prinses Irenelaan 4169
4,310166392	52,05776393	VR002	Prinses Irenelaan 4170
4,380674164	51,92313932	VR001	Prinses Irenelaan 4171
4,695304295	52,01355635	VR002	Prinses Irenelaan 4172
4,517366214	51,99544688	VR001	Prinses Irenelaan 4173
4,241661781	51,9014861	VR002	Prinses Irenelaan 4174
5,058122874	52,01631443	VR001	Prinses Irenelaan 4175
5,110099583	52,04691071	VR002	Prinses Irenelaan 4176
5,054302045	52,01592705	VR001	Prinses Irenelaan 4177
4,843955835	51,9521459	VR002	Prinses Irenelaan 4178
4,432571571	51,91162004	VR001	Prinses Irenelaan 4179
4,441556086	51,9760644	VR002	Prinses Irenelaan 4180
4,974153208	51,8262888	VR001	Prinses Irenelaan 4181
4,285586874	52,10162084	VR002	Prinses Irenelaan 4182
4,619353159	52,02092577	VR001	Prinses Irenelaan 4183
5,570865974	52,03823468	VR002	Prinses Irenelaan 4184
4,658339682	51,86164033	VR001	Prinses Irenelaan 4185
4,637716895	52,01410594	VR002	Prinses Irenelaan 4186
4,177801718	51,9575425	VR001	Prinses Irenelaan 4187
4,465645438	51,92339144	VR002	Prinses Irenelaan 4188
4,22209821	51,67885852	VR001	Prinses Irenelaan 4189
5,021463469	52,01357159	VR002	Prinses Irenelaan 4190
4,228619028	52,05205201	VR001	Prinses Irenelaan 4191
4,544066754	51,95058193	VR002	Prinses Irenelaan 4192
4,221281849	51,69992946	VR001	Prinses Irenelaan 4193
5,259658777	52,07009916	VR002	Prinses Irenelaan 4194
5,105874258	52,08294939	VR001	Prinses Irenelaan 4195
5,29163357	52,19430889	VR002	Prinses Irenelaan 4196
5,174955341	52,08694831	VR001	Prinses Irenelaan 4197
4,522074202	51,89700247	VR002	Prinses Irenelaan 4198
4,836130541	51,82211428	VR001	Prinses Irenelaan 4199
4,346373489	52,06809399	VR002	Prinses Irenelaan 4200
4,536047731	51,87834034	VR001	Prinses Irenelaan 4201
4,429470614	51,8271673	VR002	Prinses Irenelaan 4202
4,382578085	52,09067535	VR001	Prinses Irenelaan 4203
4,470362127	51,89524194	VR002	Prinses Irenelaan 4204
4,387822436	52,06761487	VR001	Prinses Irenelaan 4205
4,432673867	51,91346237	VR002	Prinses Irenelaan 4206
5,56750479	52,01105229	VR001	Prinses Irenelaan 4207
5,10394903	52,08765614	VR002	Prinses Irenelaan 4208
5,556827171	52,04296407	VR001	Prinses Irenelaan 4209
5,109506353	52,08554604	VR002	Prinses Irenelaan 4210
4,100824029	51,70985473	VR001	Prinses Irenelaan 4211
4,696634604	52,01256286	VR002	Prinses Irenelaan 4212
4,276676854	51,89264264	VR001	Prinses Irenelaan 4213
4,157918026	51,96469904	VR002	Prinses Irenelaan 4214
5,169560778	52,0856158	VR001	Prinses Irenelaan 4215
5,363899376	52,16648217	VR002	Prinses Irenelaan 4216
4,471083019	51,91365285	VR001	Prinses Irenelaan 4217
4,471661492	51,92232801	VR002	Prinses Irenelaan 4218
4,425472654	51,90916098	VR001	Prinses Irenelaan 4219
4,024988618	51,93532627	VR002	Prinses Irenelaan 4220
5,109937382	52,04613162	VR001	Prinses Irenelaan 4221
4,545410712	51,91370149	VR002	Prinses Irenelaan 4222
4,566876299	51,91814022	VR001	Prinses Irenelaan 4223
4,329935167	52,03353629	VR002	Prinses Irenelaan 4224
4,334495303	51,87155001	VR001	Prinses Irenelaan 4225
5,435101646	52,19225234	VR002	Prinses Irenelaan 4226
5,173462849	52,08365514	VR001	Prinses Irenelaan 4227
4,560858601	51,92195849	VR002	Prinses Irenelaan 4228
4,775698458	51,96395627	VR001	Prinses Irenelaan 4229
4,36120067	51,83370814	VR002	Prinses Irenelaan 4230
4,54867839	51,89356616	VR001	Prinses Irenelaan 4231
4,810051909	52,07806925	VR002	Prinses Irenelaan 4232
4,544557032	51,91375468	VR001	Prinses Irenelaan 4233
5,303267506	51,98756544	VR002	Prinses Irenelaan 4234
4,327174335	52,08126457	VR001	Prinses Irenelaan 4235
5,562317629	52,01391192	VR002	Prinses Irenelaan 4236
4,136946979	51,90064046	VR001	Prinses Irenelaan 4237
5,12493842	52,09054084	VR002	Prinses Irenelaan 4238
4,659406533	52,04392331	VR001	Prinses Irenelaan 4239
4,943288419	51,84481068	VR002	Prinses Irenelaan 4240
4,472323014	52,05162068	VR001	Prinses Irenelaan 4241
4,180023889	51,88697163	VR002	Prinses Irenelaan 4242
4,630636676	51,81538459	VR001	Prinses Irenelaan 4243
3,988194691	51,92884188	VR002	Prinses Irenelaan 4244
4,38123425	52,09021676	VR001	Prinses Irenelaan 4245
4,394749363	51,83643248	VR002	Prinses Irenelaan 4246
5,064163552	52,10520081	VR001	Prinses Irenelaan 4247
4,678595179	52,02300463	VR002	Prinses Irenelaan 4248
4,603660232	51,89016125	VR001	Prinses Irenelaan 4249
4,623387965	51,82285951	VR002	Prinses Irenelaan 4250
5,09974514	51,99450575	VR001	Prinses Irenelaan 4251
5,054865379	52,12548082	VR002	Prinses Irenelaan 4252
5,106536083	51,98793782	VR001	Prinses Irenelaan 4253
5,214469837	52,03937606	VR002	Prinses Irenelaan 4254
4,333525999	52,06987189	VR001	Prinses Irenelaan 4255
4,622603065	51,81045378	VR002	Prinses Irenelaan 4256
4,282328328	52,0898324	VR001	Prinses Irenelaan 4257
4,750554032	51,81497087	VR002	Prinses Irenelaan 4258
4,456607979	51,94189965	VR001	Prinses Irenelaan 4259
4,699291184	51,82071081	VR002	Prinses Irenelaan 4260
4,083060352	51,85346202	VR001	Prinses Irenelaan 4261
4,486271601	51,91655156	VR002	Prinses Irenelaan 4262
5,182452549	52,08346669	VR001	Prinses Irenelaan 4263
4,579424492	51,96133463	VR002	Prinses Irenelaan 4264
4,449686152	51,97818473	VR001	Prinses Irenelaan 4265
4,457490313	51,97781852	VR002	Prinses Irenelaan 4266
4,540054723	51,91422814	VR001	Prinses Irenelaan 4267
4,336698818	52,04295945	VR002	Prinses Irenelaan 4268
4,535016097	51,9600838	VR001	Prinses Irenelaan 4269
5,069045955	52,08013221	VR002	Prinses Irenelaan 4270
4,67530682	51,99155843	VR001	Prinses Irenelaan 4271
4,481157552	51,92202221	VR002	Prinses Irenelaan 4272
5,113063775	52,09274245	VR001	Prinses Irenelaan 4273
4,675884903	52,02312398	VR002	Prinses Irenelaan 4274
5,120793971	52,06508153	VR001	Prinses Irenelaan 4275
5,224655503	52,09800039	VR002	Prinses Irenelaan 4276
5,031407388	52,11705232	VR001	Prinses Irenelaan 4277
4,553110116	51,85942575	VR002	Prinses Irenelaan 4278
4,373124536	51,99889486	VR001	Prinses Irenelaan 4279
4,319354915	52,07725978	VR002	Prinses Irenelaan 4280
3,970889974	51,97049437	VR001	Prinses Irenelaan 4281
5,119319588	52,01445768	VR002	Prinses Irenelaan 4282
4,087206027	51,93571091	VR001	Prinses Irenelaan 4283
4,555572958	51,87186306	VR002	Prinses Irenelaan 4284
4,892506646	52,07757348	VR001	Prinses Irenelaan 4285
4,456527855	52,02963838	VR002	Prinses Irenelaan 4286
4,373216646	51,99876276	VR001	Prinses Irenelaan 4287
4,468587318	52,06615553	VR002	Prinses Irenelaan 4288
4,526866214	52,06350168	VR001	Prinses Irenelaan 4289
5,040922983	52,02658265	VR002	Prinses Irenelaan 4290
5,108776713	52,09942097	VR001	Prinses Irenelaan 4291
4,627543214	52,01578005	VR002	Prinses Irenelaan 4292
4,434001403	51,92575793	VR001	Prinses Irenelaan 4293
5,083572412	52,06673039	VR002	Prinses Irenelaan 4294
4,398837013	51,99527339	VR001	Prinses Irenelaan 4295
4,589170054	51,96797625	VR002	Prinses Irenelaan 4296
4,617832794	51,88616372	VR001	Prinses Irenelaan 4297
4,373147563	51,99886183	VR002	Prinses Irenelaan 4298
5,142238403	52,07773214	VR001	Prinses Irenelaan 4299
4,694167656	51,90176793	VR002	Prinses Irenelaan 4300
4,189631258	51,91389306	VR001	Prinses Irenelaan 4301
5,062706641	52,098485	VR002	Prinses Irenelaan 4302
4,502014464	52,05768003	VR001	Prinses Irenelaan 4303
5,315656966	52,03481536	VR002	Prinses Irenelaan 4304
4,508476886	51,82780789	VR001	Prinses Irenelaan 4305
4,358057439	52,00769236	VR002	Prinses Irenelaan 4306
5,11511222	52,08532458	VR001	Prinses Irenelaan 4307
4,329934533	51,85283059	VR002	Prinses Irenelaan 4308
4,294068641	52,04239038	VR001	Prinses Irenelaan 4309
4,548021351	51,86870448	VR002	Prinses Irenelaan 4310
4,550007769	51,93857787	VR001	Prinses Irenelaan 4311
5,114646966	52,09053262	VR002	Prinses Irenelaan 4312
4,430616737	51,82452021	VR001	Prinses Irenelaan 4313
5,416049275	52,19791934	VR002	Prinses Irenelaan 4314
5,071199241	52,09535301	VR001	Prinses Irenelaan 4315
4,402442639	51,99534424	VR002	Prinses Irenelaan 4316
4,402437927	51,99553813	VR001	Prinses Irenelaan 4317
5,318564827	52,12572812	VR002	Prinses Irenelaan 4318
4,651654686	52,03016905	VR001	Prinses Irenelaan 4319
5,142254702	52,07775699	VR002	Prinses Irenelaan 4320
5,147427511	52,04055353	VR001	Prinses Irenelaan 4321
4,689885436	52,02465584	VR002	Prinses Irenelaan 4322
4,689547314	52,02456315	VR001	Prinses Irenelaan 4323
5,050812478	52,079224	VR002	Prinses Irenelaan 4324
4,307937466	51,90322679	VR001	Prinses Irenelaan 4325
5,000987372	51,84260493	VR002	Prinses Irenelaan 4326
5,3685385	52,23034977	VR001	Prinses Irenelaan 4327
4,484013321	51,95960197	VR002	Prinses Irenelaan 4328
4,988086668	51,84266359	VR001	Prinses Irenelaan 4329
4,566205777	51,90123288	VR002	Prinses Irenelaan 4330
5,147458975	52,04053481	VR001	Prinses Irenelaan 4331
4,235922743	51,86218751	VR002	Prinses Irenelaan 4332
4,268263561	52,08821876	VR001	Prinses Irenelaan 4333
4,374047984	51,90700666	VR002	Prinses Irenelaan 4334
5,147367035	52,04058853	VR001	Prinses Irenelaan 4335
4,479427547	51,91702727	VR002	Prinses Irenelaan 4336
4,406029259	52,01674277	VR001	Prinses Irenelaan 4337
4,638048981	51,79949189	VR002	Prinses Irenelaan 4338
4,34244484	52,07130949	VR001	Prinses Irenelaan 4339
5,368468422	52,2303299	VR002	Prinses Irenelaan 4340
5,068442171	52,09658625	VR001	Prinses Irenelaan 4341
5,143218774	52,07821996	VR002	Prinses Irenelaan 4342
4,619020346	51,8788212	VR001	Prinses Irenelaan 4343
4,507201809	51,88948535	VR002	Prinses Irenelaan 4344
4,970034097	52,10157726	VR001	Prinses Irenelaan 4345
5,113223004	51,98178972	VR002	Prinses Irenelaan 4346
4,444222905	51,97579117	VR001	Prinses Irenelaan 4347
4,444290644	51,98110705	VR002	Prinses Irenelaan 4348
5,11026109	52,05619845	VR001	Prinses Irenelaan 4349
5,318539581	51,97374606	VR002	Prinses Irenelaan 4350
5,113082976	52,09198636	VR001	Prinses Irenelaan 4351
5,114412353	52,09161687	VR002	Prinses Irenelaan 4352
4,407505803	51,92147293	VR001	Prinses Irenelaan 4353
4,351072901	51,93168276	VR002	Prinses Irenelaan 4354
4,651214447	51,77488825	VR001	Prinses Irenelaan 4355
4,64701401	51,81221232	VR002	Prinses Irenelaan 4356
5,114543422	52,09246733	VR001	Prinses Irenelaan 4357
5,113915233	52,09229473	VR002	Prinses Irenelaan 4358
5,106572891	52,10220271	VR001	Prinses Irenelaan 4359
5,142222002	52,07770713	VR002	Prinses Irenelaan 4360
4,396381068	52,06814785	VR001	Prinses Irenelaan 4361
5,090519927	52,09772565	VR002	Prinses Irenelaan 4362
5,111524804	52,09226192	VR001	Prinses Irenelaan 4363
4,703901769	52,01030169	VR002	Prinses Irenelaan 4364
4,703556291	52,01031529	VR001	Prinses Irenelaan 4365
4,629425926	51,97331326	VR002	Prinses Irenelaan 4366
4,629570822	51,97353317	VR001	Prinses Irenelaan 4367
4,517626716	52,01842856	VR002	Prinses Irenelaan 4368
4,483170813	51,9019289	VR001	Prinses Irenelaan 4369
5,101978189	52,0723798	VR002	Prinses Irenelaan 4370
4,511497338	51,89889569	VR001	Prinses Irenelaan 4371
4,341434544	51,99741365	VR002	Prinses Irenelaan 4372
4,206847927	51,70025915	VR001	Prinses Irenelaan 4373
4,803523413	52,02473982	VR002	Prinses Irenelaan 4374
4,367341877	52,00073936	VR001	Prinses Irenelaan 4375
5,553890553	52,01995719	VR002	Prinses Irenelaan 4376
4,966901752	51,98872574	VR001	Prinses Irenelaan 4377
4,316029297	52,07547018	VR002	Prinses Irenelaan 4378
4,025161556	51,95471765	VR001	Prinses Irenelaan 4379
5,088034353	51,9896895	VR002	Prinses Irenelaan 4380
4,72853632	52,01609516	VR001	Prinses Irenelaan 4381
4,212220746	51,70382729	VR002	Prinses Irenelaan 4382
4,364639668	51,99743642	VR001	Prinses Irenelaan 4383
4,631845224	52,34830978	VR002	Prinses Irenelaan 4384
4,589255604	51,96649425	VR001	Prinses Irenelaan 4385
4,644048804	52,04142928	VR002	Prinses Irenelaan 4386
5,064855562	51,89185446	VR001	Prinses Irenelaan 4387
4,679236589	52,00422495	VR002	Prinses Irenelaan 4388
4,302822132	51,90430192	VR001	Prinses Irenelaan 4389
4,210814961	51,69853151	VR002	Prinses Irenelaan 4390
4,570808102	51,86434603	VR001	Prinses Irenelaan 4391
4,421119826	51,9081616	VR002	Prinses Irenelaan 4392
4,499566605	52,03732531	VR001	Prinses Irenelaan 4393
4,536277415	51,90898868	VR002	Prinses Irenelaan 4394
4,67841749	51,84354257	VR001	Prinses Irenelaan 4395
5,162884566	52,08153543	VR002	Prinses Irenelaan 4396
5,16301149	52,08171146	VR001	Prinses Irenelaan 4397
4,680018355	51,84266797	VR002	Prinses Irenelaan 4398
5,579668464	52,00450354	VR001	Prinses Irenelaan 4399
4,229570696	51,74765749	VR002	Prinses Irenelaan 4400
5,048093888	52,12917463	VR001	Prinses Irenelaan 4401
4,54867839	51,89356616	VR002	Prinses Irenelaan 4402
4,136724625	51,9017254	VR001	Prinses Irenelaan 4403
4,499610493	52,03736106	VR002	Prinses Irenelaan 4404
4,259433793	51,87948233	VR001	Prinses Irenelaan 4405
4,35397545	51,67909429	VR002	Prinses Irenelaan 4406
4,262222507	51,89062253	VR001	Prinses Irenelaan 4407
4,258320137	51,87503461	VR002	Prinses Irenelaan 4408
5,107813911	52,1100002	VR001	Prinses Irenelaan 4409
4,180010754	51,70486939	VR002	Prinses Irenelaan 4410
4,031705831	51,95533607	VR001	Prinses Irenelaan 4411
4,515402501	51,82032956	VR002	Prinses Irenelaan 4412
4,196079274	51,9135229	VR001	Prinses Irenelaan 4413
4,185224724	51,9197079	VR002	Prinses Irenelaan 4414
4,703901769	52,01030169	VR001	Prinses Irenelaan 4415
4,703556291	52,01031529	VR002	Prinses Irenelaan 4416
4,430594185	51,97729632	VR001	Prinses Irenelaan 4417
4,490234841	51,91712156	VR002	Prinses Irenelaan 4418
4,6396687	51,78382258	VR001	Prinses Irenelaan 4419
4,692793009	52,03431242	VR002	Prinses Irenelaan 4420
4,690013719	52,01447382	VR001	Prinses Irenelaan 4421
4,486356116	51,91437973	VR002	Prinses Irenelaan 4422
4,488314345	51,91716227	VR001	Prinses Irenelaan 4423
4,352763879	51,99450123	VR002	Prinses Irenelaan 4424
4,212220746	51,70382729	VR001	Prinses Irenelaan 4425
4,641770749	51,78801393	VR002	Prinses Irenelaan 4426
4,323289563	51,87882181	VR001	Prinses Irenelaan 4427
4,339122583	52,07796233	VR002	Prinses Irenelaan 4428
5,057807192	52,11018339	VR001	Prinses Irenelaan 4429
